timestamp,commit,branch,benchmark,low_ns,estimate_ns,high_ns
2026-03-29T05:09:34Z,0d29b15,main,simd_noise_gate_stereo_1s,4378.5000,4394.3000,4411.5000
2026-03-29T05:09:34Z,0d29b15,main,simd_i16_to_f32_stereo_1s,9099.1000,9176.3000,9238.3000
2026-03-29T05:09:34Z,0d29b15,main,simd_f32_to_i16_stereo_1s,25591.0000,25692.0000,25813.0000
2026-03-29T05:09:34Z,0d29b15,main,simd_sinc_resample_good_stereo_1s,36342000.0000,36553000.0000,36793000.0000
2026-03-29T05:26:39Z,d8a4a80,main,fft_4096_mono,388340.0000,389630.0000,391110.0000
2026-03-29T05:26:39Z,d8a4a80,main,dft_4096_mono,125060000.0000,125460000.0000,125940000.0000
2026-03-29T05:26:39Z,d8a4a80,main,stft_2048_512_mono_1s,12530000.0000,12560000.0000,12602000.0000
2026-03-29T05:26:39Z,d8a4a80,main,r128_stereo_1s,461370.0000,462870.0000,464460.0000
2026-03-29T05:26:39Z,d8a4a80,main,dynamics_mono_1s,370180.0000,371870.0000,374250.0000
2026-03-29T05:26:39Z,d8a4a80,main,chromagram_4096_mono,402370.0000,406240.0000,411210.0000
2026-03-29T05:26:39Z,d8a4a80,main,onset_2048_512_mono_1s,12878000.0000,12899000.0000,12921000.0000
2026-03-29T05:26:39Z,d8a4a80,main,i16_f32_roundtrip_stereo_1s,36833.0000,37182.0000,37573.0000
2026-03-29T05:26:39Z,d8a4a80,main,interleaved_to_planar_stereo_1s,221630.0000,222210.0000,222890.0000
2026-03-29T05:26:39Z,d8a4a80,main,mono_to_stereo_1s,63588.0000,63975.0000,64397.0000
2026-03-29T05:26:39Z,d8a4a80,main,stereo_to_mono_1s,49862.0000,50270.0000,50747.0000
2026-03-29T05:26:39Z,d8a4a80,main,noise_gate_stereo_1s,6102.2000,6128.2000,6160.3000
2026-03-29T05:26:39Z,d8a4a80,main,compress_stereo_1s,822610.0000,827270.0000,831060.0000
2026-03-29T05:26:39Z,d8a4a80,main,normalize_stereo_1s,9172.8000,9233.9000,9298.8000
2026-03-29T05:26:39Z,d8a4a80,main,biquad_lp_stereo_1s,146820.0000,146890.0000,146970.0000
2026-03-29T05:26:39Z,d8a4a80,main,parametric_eq_3band_stereo_1s,440720.0000,440970.0000,441250.0000
2026-03-29T05:26:39Z,d8a4a80,main,parametric_eq_10band_stereo_1s,1467300.0000,1467500.0000,1467700.0000
2026-03-29T05:26:39Z,d8a4a80,main,compressor_stereo_1s,1017900.0000,1027000.0000,1035300.0000
2026-03-29T05:26:39Z,d8a4a80,main,reverb_stereo_1s,1078100.0000,1142000.0000,1207200.0000
